,prompt,completion,log_prob
29,"My doorbell rings. On the step, I find the elderly Chinese lady, small and slight, holding the hand of a little boy. In her other hand, she holds a paper carrier bag. 

I know this lady. It is not her first visit. She is the boy's grandmother, and her daughter bought the house next door last October. 

Her daughter, Nicole, speaks fluent English. But she is now in Shanghai, and her parents are here with the little boy. Nicole has obviously told her mother that I am having heart surgery soon, so her mother has decided I need more nutrients. 

I know what is inside the bag--a thermos with hot soup and a stainless-steel container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake. This has become an almost-daily practice. 

Communication between us is somewhat affected by the fact that she doesn't speak English and all I can say in Chinese is hello. Once, she brought an iPad as well as the food. She pointed to the screen, which displayed a message from her daughter telling me that her mother wanted to know if the food was all right and whether it was too salty. I am not used to iPads, so she indicated I should go with her to her house. Then, she handed the iPad to her husband and almost immediately I found myself looking at Nicole in Shanghai and discussing her mother's cooking and salt intake. Instantly, tears welled in my eyes. 

""Your mother just can't be bringing me meals like this all the time,"" I insisted. ""I can hardly do dishes in return."" 

""Oh, no, Lucy."" Nicole said. ""Mum doesn't like western food. Don't worry about it; she has to cook for the three of them anyway, and she wants to do it."" 

The doorbell keeps ringing and there is the familiar brown paper carrier bag, handed smilingly to me. 

I am now working on some more Chinese words--it's the least I can do after such display of kindness. 

""Thank you"" is, of course, the first one. Somehow, it seems inadequate.



Who is at the door?

An elderly Chinese lady and a little boy

Is she carrying something?

Yes

What?

a paper carrier bag

Do I know her?

Yes

Who is her daughter?

Nicole

Where does Nicole live?

Shanghai

How is she related to the boy?

",mother,-5.977674961090088
30,"My doorbell rings. On the step, I find the elderly Chinese lady, small and slight, holding the hand of a little boy. In her other hand, she holds a paper carrier bag. 

I know this lady. It is not her first visit. She is the boy's grandmother, and her daughter bought the house next door last October. 

Her daughter, Nicole, speaks fluent English. But she is now in Shanghai, and her parents are here with the little boy. Nicole has obviously told her mother that I am having heart surgery soon, so her mother has decided I need more nutrients. 

I know what is inside the bag--a thermos with hot soup and a stainless-steel container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake. This has become an almost-daily practice. 

Communication between us is somewhat affected by the fact that she doesn't speak English and all I can say in Chinese is hello. Once, she brought an iPad as well as the food. She pointed to the screen, which displayed a message from her daughter telling me that her mother wanted to know if the food was all right and whether it was too salty. I am not used to iPads, so she indicated I should go with her to her house. Then, she handed the iPad to her husband and almost immediately I found myself looking at Nicole in Shanghai and discussing her mother's cooking and salt intake. Instantly, tears welled in my eyes. 

""Your mother just can't be bringing me meals like this all the time,"" I insisted. ""I can hardly do dishes in return."" 

""Oh, no, Lucy."" Nicole said. ""Mum doesn't like western food. Don't worry about it; she has to cook for the three of them anyway, and she wants to do it."" 

The doorbell keeps ringing and there is the familiar brown paper carrier bag, handed smilingly to me. 

I am now working on some more Chinese words--it's the least I can do after such display of kindness. 

""Thank you"" is, of course, the first one. Somehow, it seems inadequate.



Who is at the door?

An elderly Chinese lady and a little boy

Is she carrying something?

Yes

What?

a paper carrier bag

Do I know her?

Yes

Who is her daughter?

Nicole

Where does Nicole live?

Shanghai

How is she related to the boy?

mother

What is in the bag?

",food,-1.847495675086975
31,"My doorbell rings. On the step, I find the elderly Chinese lady, small and slight, holding the hand of a little boy. In her other hand, she holds a paper carrier bag. 

I know this lady. It is not her first visit. She is the boy's grandmother, and her daughter bought the house next door last October. 

Her daughter, Nicole, speaks fluent English. But she is now in Shanghai, and her parents are here with the little boy. Nicole has obviously told her mother that I am having heart surgery soon, so her mother has decided I need more nutrients. 

I know what is inside the bag--a thermos with hot soup and a stainless-steel container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake. This has become an almost-daily practice. 

Communication between us is somewhat affected by the fact that she doesn't speak English and all I can say in Chinese is hello. Once, she brought an iPad as well as the food. She pointed to the screen, which displayed a message from her daughter telling me that her mother wanted to know if the food was all right and whether it was too salty. I am not used to iPads, so she indicated I should go with her to her house. Then, she handed the iPad to her husband and almost immediately I found myself looking at Nicole in Shanghai and discussing her mother's cooking and salt intake. Instantly, tears welled in my eyes. 

""Your mother just can't be bringing me meals like this all the time,"" I insisted. ""I can hardly do dishes in return."" 

""Oh, no, Lucy."" Nicole said. ""Mum doesn't like western food. Don't worry about it; she has to cook for the three of them anyway, and she wants to do it."" 

The doorbell keeps ringing and there is the familiar brown paper carrier bag, handed smilingly to me. 

I am now working on some more Chinese words--it's the least I can do after such display of kindness. 

""Thank you"" is, of course, the first one. Somehow, it seems inadequate.



Who is at the door?

An elderly Chinese lady and a little boy

Is she carrying something?

Yes

What?

a paper carrier bag

Do I know her?

Yes

Who is her daughter?

Nicole

Where does Nicole live?

Shanghai

How is she related to the boy?

mother

What is in the bag?

food

Has she done this before?

",Yes,-0.1545996218919754
32,"My doorbell rings. On the step, I find the elderly Chinese lady, small and slight, holding the hand of a little boy. In her other hand, she holds a paper carrier bag. 

I know this lady. It is not her first visit. She is the boy's grandmother, and her daughter bought the house next door last October. 

Her daughter, Nicole, speaks fluent English. But she is now in Shanghai, and her parents are here with the little boy. Nicole has obviously told her mother that I am having heart surgery soon, so her mother has decided I need more nutrients. 

I know what is inside the bag--a thermos with hot soup and a stainless-steel container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake. This has become an almost-daily practice. 

Communication between us is somewhat affected by the fact that she doesn't speak English and all I can say in Chinese is hello. Once, she brought an iPad as well as the food. She pointed to the screen, which displayed a message from her daughter telling me that her mother wanted to know if the food was all right and whether it was too salty. I am not used to iPads, so she indicated I should go with her to her house. Then, she handed the iPad to her husband and almost immediately I found myself looking at Nicole in Shanghai and discussing her mother's cooking and salt intake. Instantly, tears welled in my eyes. 

""Your mother just can't be bringing me meals like this all the time,"" I insisted. ""I can hardly do dishes in return."" 

""Oh, no, Lucy."" Nicole said. ""Mum doesn't like western food. Don't worry about it; she has to cook for the three of them anyway, and she wants to do it."" 

The doorbell keeps ringing and there is the familiar brown paper carrier bag, handed smilingly to me. 

I am now working on some more Chinese words--it's the least I can do after such display of kindness. 

""Thank you"" is, of course, the first one. Somehow, it seems inadequate.



Who is at the door?

An elderly Chinese lady and a little boy

Is she carrying something?

Yes

What?

a paper carrier bag

Do I know her?

Yes

Who is her daughter?

Nicole

Where does Nicole live?

Shanghai

How is she related to the boy?

mother

What is in the bag?

food

Has she done this before?

Yes

Why?

","I am having heart surgery soon, so her mother has decided I need more nutrients",-0.5001277327537537
33,"My doorbell rings. On the step, I find the elderly Chinese lady, small and slight, holding the hand of a little boy. In her other hand, she holds a paper carrier bag. 

I know this lady. It is not her first visit. She is the boy's grandmother, and her daughter bought the house next door last October. 

Her daughter, Nicole, speaks fluent English. But she is now in Shanghai, and her parents are here with the little boy. Nicole has obviously told her mother that I am having heart surgery soon, so her mother has decided I need more nutrients. 

I know what is inside the bag--a thermos with hot soup and a stainless-steel container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake. This has become an almost-daily practice. 

Communication between us is somewhat affected by the fact that she doesn't speak English and all I can say in Chinese is hello. Once, she brought an iPad as well as the food. She pointed to the screen, which displayed a message from her daughter telling me that her mother wanted to know if the food was all right and whether it was too salty. I am not used to iPads, so she indicated I should go with her to her house. Then, she handed the iPad to her husband and almost immediately I found myself looking at Nicole in Shanghai and discussing her mother's cooking and salt intake. Instantly, tears welled in my eyes. 

""Your mother just can't be bringing me meals like this all the time,"" I insisted. ""I can hardly do dishes in return."" 

""Oh, no, Lucy."" Nicole said. ""Mum doesn't like western food. Don't worry about it; she has to cook for the three of them anyway, and she wants to do it."" 

The doorbell keeps ringing and there is the familiar brown paper carrier bag, handed smilingly to me. 

I am now working on some more Chinese words--it's the least I can do after such display of kindness. 

""Thank you"" is, of course, the first one. Somehow, it seems inadequate.



Who is at the door?

An elderly Chinese lady and a little boy

Is she carrying something?

Yes

What?

a paper carrier bag

Do I know her?

Yes

Who is her daughter?

Nicole

Where does Nicole live?

Shanghai

How is she related to the boy?

mother

What is in the bag?

food

Has she done this before?

Yes

Why?

I am having heart surgery soon, so her mother has decided I need more nutrients

What has helped us communicate?

",an iPad,-0.29631945490837097
34,"My doorbell rings. On the step, I find the elderly Chinese lady, small and slight, holding the hand of a little boy. In her other hand, she holds a paper carrier bag. 

I know this lady. It is not her first visit. She is the boy's grandmother, and her daughter bought the house next door last October. 

Her daughter, Nicole, speaks fluent English. But she is now in Shanghai, and her parents are here with the little boy. Nicole has obviously told her mother that I am having heart surgery soon, so her mother has decided I need more nutrients. 

I know what is inside the bag--a thermos with hot soup and a stainless-steel container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake. This has become an almost-daily practice. 

Communication between us is somewhat affected by the fact that she doesn't speak English and all I can say in Chinese is hello. Once, she brought an iPad as well as the food. She pointed to the screen, which displayed a message from her daughter telling me that her mother wanted to know if the food was all right and whether it was too salty. I am not used to iPads, so she indicated I should go with her to her house. Then, she handed the iPad to her husband and almost immediately I found myself looking at Nicole in Shanghai and discussing her mother's cooking and salt intake. Instantly, tears welled in my eyes. 

""Your mother just can't be bringing me meals like this all the time,"" I insisted. ""I can hardly do dishes in return."" 

""Oh, no, Lucy."" Nicole said. ""Mum doesn't like western food. Don't worry about it; she has to cook for the three of them anyway, and she wants to do it."" 

The doorbell keeps ringing and there is the familiar brown paper carrier bag, handed smilingly to me. 

I am now working on some more Chinese words--it's the least I can do after such display of kindness. 

""Thank you"" is, of course, the first one. Somehow, it seems inadequate.



Who is at the door?

An elderly Chinese lady and a little boy

Is she carrying something?

Yes

What?

a paper carrier bag

Do I know her?

Yes

Who is her daughter?

Nicole

Where does Nicole live?

Shanghai

How is she related to the boy?

mother

What is in the bag?

food

Has she done this before?

Yes

Why?

I am having heart surgery soon, so her mother has decided I need more nutrients

What has helped us communicate?

an iPad

What kind of dishes does she bring?

","hot soup and a container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake",-0.3912886381149292
35,"My doorbell rings. On the step, I find the elderly Chinese lady, small and slight, holding the hand of a little boy. In her other hand, she holds a paper carrier bag. 

I know this lady. It is not her first visit. She is the boy's grandmother, and her daughter bought the house next door last October. 

Her daughter, Nicole, speaks fluent English. But she is now in Shanghai, and her parents are here with the little boy. Nicole has obviously told her mother that I am having heart surgery soon, so her mother has decided I need more nutrients. 

I know what is inside the bag--a thermos with hot soup and a stainless-steel container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake. This has become an almost-daily practice. 

Communication between us is somewhat affected by the fact that she doesn't speak English and all I can say in Chinese is hello. Once, she brought an iPad as well as the food. She pointed to the screen, which displayed a message from her daughter telling me that her mother wanted to know if the food was all right and whether it was too salty. I am not used to iPads, so she indicated I should go with her to her house. Then, she handed the iPad to her husband and almost immediately I found myself looking at Nicole in Shanghai and discussing her mother's cooking and salt intake. Instantly, tears welled in my eyes. 

""Your mother just can't be bringing me meals like this all the time,"" I insisted. ""I can hardly do dishes in return."" 

""Oh, no, Lucy."" Nicole said. ""Mum doesn't like western food. Don't worry about it; she has to cook for the three of them anyway, and she wants to do it."" 

The doorbell keeps ringing and there is the familiar brown paper carrier bag, handed smilingly to me. 

I am now working on some more Chinese words--it's the least I can do after such display of kindness. 

""Thank you"" is, of course, the first one. Somehow, it seems inadequate.



Who is at the door?

An elderly Chinese lady and a little boy

Is she carrying something?

Yes

What?

a paper carrier bag

Do I know her?

Yes

Who is her daughter?

Nicole

Where does Nicole live?

Shanghai

How is she related to the boy?

mother

What is in the bag?

food

Has she done this before?

Yes

Why?

I am having heart surgery soon, so her mother has decided I need more nutrients

What has helped us communicate?

an iPad

What kind of dishes does she bring?

hot soup and a container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake

What do I do to help communicate with her?

",I am now working on some more Chinese words,-0.6700002551078796
36,"My doorbell rings. On the step, I find the elderly Chinese lady, small and slight, holding the hand of a little boy. In her other hand, she holds a paper carrier bag. 

I know this lady. It is not her first visit. She is the boy's grandmother, and her daughter bought the house next door last October. 

Her daughter, Nicole, speaks fluent English. But she is now in Shanghai, and her parents are here with the little boy. Nicole has obviously told her mother that I am having heart surgery soon, so her mother has decided I need more nutrients. 

I know what is inside the bag--a thermos with hot soup and a stainless-steel container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake. This has become an almost-daily practice. 

Communication between us is somewhat affected by the fact that she doesn't speak English and all I can say in Chinese is hello. Once, she brought an iPad as well as the food. She pointed to the screen, which displayed a message from her daughter telling me that her mother wanted to know if the food was all right and whether it was too salty. I am not used to iPads, so she indicated I should go with her to her house. Then, she handed the iPad to her husband and almost immediately I found myself looking at Nicole in Shanghai and discussing her mother's cooking and salt intake. Instantly, tears welled in my eyes. 

""Your mother just can't be bringing me meals like this all the time,"" I insisted. ""I can hardly do dishes in return."" 

""Oh, no, Lucy."" Nicole said. ""Mum doesn't like western food. Don't worry about it; she has to cook for the three of them anyway, and she wants to do it."" 

The doorbell keeps ringing and there is the familiar brown paper carrier bag, handed smilingly to me. 

I am now working on some more Chinese words--it's the least I can do after such display of kindness. 

""Thank you"" is, of course, the first one. Somehow, it seems inadequate.



Who is at the door?

An elderly Chinese lady and a little boy

Is she carrying something?

Yes

What?

a paper carrier bag

Do I know her?

Yes

Who is her daughter?

Nicole

Where does Nicole live?

Shanghai

How is she related to the boy?

mother

What is in the bag?

food

Has she done this before?

Yes

Why?

I am having heart surgery soon, so her mother has decided I need more nutrients

What has helped us communicate?

an iPad

What kind of dishes does she bring?

hot soup and a container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake

What do I do to help communicate with her?

I am now working on some more Chinese words

Do she continue bringing the bag?

",Yes,-0.18145497143268585
37,"My doorbell rings. On the step, I find the elderly Chinese lady, small and slight, holding the hand of a little boy. In her other hand, she holds a paper carrier bag. 

I know this lady. It is not her first visit. She is the boy's grandmother, and her daughter bought the house next door last October. 

Her daughter, Nicole, speaks fluent English. But she is now in Shanghai, and her parents are here with the little boy. Nicole has obviously told her mother that I am having heart surgery soon, so her mother has decided I need more nutrients. 

I know what is inside the bag--a thermos with hot soup and a stainless-steel container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake. This has become an almost-daily practice. 

Communication between us is somewhat affected by the fact that she doesn't speak English and all I can say in Chinese is hello. Once, she brought an iPad as well as the food. She pointed to the screen, which displayed a message from her daughter telling me that her mother wanted to know if the food was all right and whether it was too salty. I am not used to iPads, so she indicated I should go with her to her house. Then, she handed the iPad to her husband and almost immediately I found myself looking at Nicole in Shanghai and discussing her mother's cooking and salt intake. Instantly, tears welled in my eyes. 

""Your mother just can't be bringing me meals like this all the time,"" I insisted. ""I can hardly do dishes in return."" 

""Oh, no, Lucy."" Nicole said. ""Mum doesn't like western food. Don't worry about it; she has to cook for the three of them anyway, and she wants to do it."" 

The doorbell keeps ringing and there is the familiar brown paper carrier bag, handed smilingly to me. 

I am now working on some more Chinese words--it's the least I can do after such display of kindness. 

""Thank you"" is, of course, the first one. Somehow, it seems inadequate.



Who is at the door?

An elderly Chinese lady and a little boy

Is she carrying something?

Yes

What?

a paper carrier bag

Do I know her?

Yes

Who is her daughter?

Nicole

Where does Nicole live?

Shanghai

How is she related to the boy?

mother

What is in the bag?

food

Has she done this before?

Yes

Why?

I am having heart surgery soon, so her mother has decided I need more nutrients

What has helped us communicate?

an iPad

What kind of dishes does she bring?

hot soup and a container with rice, vegetables and either chicken, meat or shrimp, sometimes with a kind of pancake

What do I do to help communicate with her?

I am now working on some more Chinese words

Do she continue bringing the bag?

Yes

What is the first phrase I learn?

","""Thank you""",-0.025029923766851425
38,"(CNN) -- Dennis Farina, the dapper, mustachioed cop-turned-actor best known for his tough-as-nails work in such TV series as ""Law & Order,"" ""Crime Story,"" and ""Miami Vice,"" has died. He was 69. 

""We are deeply saddened by the loss of a great actor and a wonderful man,"" said his publicist, Lori De Waal, in a statement Monday. ""Dennis Farina was always warmhearted and professional, with a great sense of humor and passion for his profession. He will be greatly missed by his family, friends and colleagues."" 

Farina, who had a long career as a police officer in Chicago, got into acting through director Michael Mann, who used him as a consultant and cast him in his 1981 movie, ""Thief."" That role led to others in such Mann-created shows as ""Miami Vice"" (in which Farina played a mobster) and ""Crime Story"" (in which he starred as Lt. Mike Torello). 

Farina also had roles, generally as either cops or gangsters, in a number of movies, including ""Midnight Run"" (1988), ""Get Shorty"" (1995), ""The Mod Squad"" (1999) and ""Snatch"" (2000). 

In 2004, he joined the cast of the long-running ""Law & Order"" after Jerry Orbach's departure, playing Detective Joe Fontana, a role he reprised on the spinoff ""Trial by Jury."" Fontana was known for flashy clothes and an expensive car, a distinct counterpoint to Orbach's rumpled Lennie Briscoe. 

Farina was on ""Law & Order"" for two years, partnered with Jesse L. Martin's Ed Green. Martin's character became a senior detective after Farina left the show. 



Is someone in showbiz?

",Yes.,-2.538674831390381
39,"(CNN) -- Dennis Farina, the dapper, mustachioed cop-turned-actor best known for his tough-as-nails work in such TV series as ""Law & Order,"" ""Crime Story,"" and ""Miami Vice,"" has died. He was 69. 

""We are deeply saddened by the loss of a great actor and a wonderful man,"" said his publicist, Lori De Waal, in a statement Monday. ""Dennis Farina was always warmhearted and professional, with a great sense of humor and passion for his profession. He will be greatly missed by his family, friends and colleagues."" 

Farina, who had a long career as a police officer in Chicago, got into acting through director Michael Mann, who used him as a consultant and cast him in his 1981 movie, ""Thief."" That role led to others in such Mann-created shows as ""Miami Vice"" (in which Farina played a mobster) and ""Crime Story"" (in which he starred as Lt. Mike Torello). 

Farina also had roles, generally as either cops or gangsters, in a number of movies, including ""Midnight Run"" (1988), ""Get Shorty"" (1995), ""The Mod Squad"" (1999) and ""Snatch"" (2000). 

In 2004, he joined the cast of the long-running ""Law & Order"" after Jerry Orbach's departure, playing Detective Joe Fontana, a role he reprised on the spinoff ""Trial by Jury."" Fontana was known for flashy clothes and an expensive car, a distinct counterpoint to Orbach's rumpled Lennie Briscoe. 

Farina was on ""Law & Order"" for two years, partnered with Jesse L. Martin's Ed Green. Martin's character became a senior detective after Farina left the show. 



Is someone in showbiz?

Yes.

Whom?

",Dennis Farina,-0.0202617309987545
40,"(CNN) -- Dennis Farina, the dapper, mustachioed cop-turned-actor best known for his tough-as-nails work in such TV series as ""Law & Order,"" ""Crime Story,"" and ""Miami Vice,"" has died. He was 69. 

""We are deeply saddened by the loss of a great actor and a wonderful man,"" said his publicist, Lori De Waal, in a statement Monday. ""Dennis Farina was always warmhearted and professional, with a great sense of humor and passion for his profession. He will be greatly missed by his family, friends and colleagues."" 

Farina, who had a long career as a police officer in Chicago, got into acting through director Michael Mann, who used him as a consultant and cast him in his 1981 movie, ""Thief."" That role led to others in such Mann-created shows as ""Miami Vice"" (in which Farina played a mobster) and ""Crime Story"" (in which he starred as Lt. Mike Torello). 

Farina also had roles, generally as either cops or gangsters, in a number of movies, including ""Midnight Run"" (1988), ""Get Shorty"" (1995), ""The Mod Squad"" (1999) and ""Snatch"" (2000). 

In 2004, he joined the cast of the long-running ""Law & Order"" after Jerry Orbach's departure, playing Detective Joe Fontana, a role he reprised on the spinoff ""Trial by Jury."" Fontana was known for flashy clothes and an expensive car, a distinct counterpoint to Orbach's rumpled Lennie Briscoe. 

Farina was on ""Law & Order"" for two years, partnered with Jesse L. Martin's Ed Green. Martin's character became a senior detective after Farina left the show. 



Is someone in showbiz?

Yes.

Whom?

Dennis Farina

What did he do?

",Actor,-0.6413516998291016
41,"(CNN) -- Dennis Farina, the dapper, mustachioed cop-turned-actor best known for his tough-as-nails work in such TV series as ""Law & Order,"" ""Crime Story,"" and ""Miami Vice,"" has died. He was 69. 

""We are deeply saddened by the loss of a great actor and a wonderful man,"" said his publicist, Lori De Waal, in a statement Monday. ""Dennis Farina was always warmhearted and professional, with a great sense of humor and passion for his profession. He will be greatly missed by his family, friends and colleagues."" 

Farina, who had a long career as a police officer in Chicago, got into acting through director Michael Mann, who used him as a consultant and cast him in his 1981 movie, ""Thief."" That role led to others in such Mann-created shows as ""Miami Vice"" (in which Farina played a mobster) and ""Crime Story"" (in which he starred as Lt. Mike Torello). 

Farina also had roles, generally as either cops or gangsters, in a number of movies, including ""Midnight Run"" (1988), ""Get Shorty"" (1995), ""The Mod Squad"" (1999) and ""Snatch"" (2000). 

In 2004, he joined the cast of the long-running ""Law & Order"" after Jerry Orbach's departure, playing Detective Joe Fontana, a role he reprised on the spinoff ""Trial by Jury."" Fontana was known for flashy clothes and an expensive car, a distinct counterpoint to Orbach's rumpled Lennie Briscoe. 

Farina was on ""Law & Order"" for two years, partnered with Jesse L. Martin's Ed Green. Martin's character became a senior detective after Farina left the show. 



Is someone in showbiz?

Yes.

Whom?

Dennis Farina

What did he do?

Actor

Is he still alive?

",No,-0.009748825803399086
42,"(CNN) -- Dennis Farina, the dapper, mustachioed cop-turned-actor best known for his tough-as-nails work in such TV series as ""Law & Order,"" ""Crime Story,"" and ""Miami Vice,"" has died. He was 69. 

""We are deeply saddened by the loss of a great actor and a wonderful man,"" said his publicist, Lori De Waal, in a statement Monday. ""Dennis Farina was always warmhearted and professional, with a great sense of humor and passion for his profession. He will be greatly missed by his family, friends and colleagues."" 

Farina, who had a long career as a police officer in Chicago, got into acting through director Michael Mann, who used him as a consultant and cast him in his 1981 movie, ""Thief."" That role led to others in such Mann-created shows as ""Miami Vice"" (in which Farina played a mobster) and ""Crime Story"" (in which he starred as Lt. Mike Torello). 

Farina also had roles, generally as either cops or gangsters, in a number of movies, including ""Midnight Run"" (1988), ""Get Shorty"" (1995), ""The Mod Squad"" (1999) and ""Snatch"" (2000). 

In 2004, he joined the cast of the long-running ""Law & Order"" after Jerry Orbach's departure, playing Detective Joe Fontana, a role he reprised on the spinoff ""Trial by Jury."" Fontana was known for flashy clothes and an expensive car, a distinct counterpoint to Orbach's rumpled Lennie Briscoe. 

Farina was on ""Law & Order"" for two years, partnered with Jesse L. Martin's Ed Green. Martin's character became a senior detective after Farina left the show. 



Is someone in showbiz?

Yes.

Whom?

Dennis Farina

What did he do?

Actor

Is he still alive?

No

Was he in movies?

",Yes,-0.11760585010051727
43,"(CNN) -- Dennis Farina, the dapper, mustachioed cop-turned-actor best known for his tough-as-nails work in such TV series as ""Law & Order,"" ""Crime Story,"" and ""Miami Vice,"" has died. He was 69. 

""We are deeply saddened by the loss of a great actor and a wonderful man,"" said his publicist, Lori De Waal, in a statement Monday. ""Dennis Farina was always warmhearted and professional, with a great sense of humor and passion for his profession. He will be greatly missed by his family, friends and colleagues."" 

Farina, who had a long career as a police officer in Chicago, got into acting through director Michael Mann, who used him as a consultant and cast him in his 1981 movie, ""Thief."" That role led to others in such Mann-created shows as ""Miami Vice"" (in which Farina played a mobster) and ""Crime Story"" (in which he starred as Lt. Mike Torello). 

Farina also had roles, generally as either cops or gangsters, in a number of movies, including ""Midnight Run"" (1988), ""Get Shorty"" (1995), ""The Mod Squad"" (1999) and ""Snatch"" (2000). 

In 2004, he joined the cast of the long-running ""Law & Order"" after Jerry Orbach's departure, playing Detective Joe Fontana, a role he reprised on the spinoff ""Trial by Jury."" Fontana was known for flashy clothes and an expensive car, a distinct counterpoint to Orbach's rumpled Lennie Briscoe. 

Farina was on ""Law & Order"" for two years, partnered with Jesse L. Martin's Ed Green. Martin's character became a senior detective after Farina left the show. 



Is someone in showbiz?

Yes.

Whom?

Dennis Farina

What did he do?

Actor

Is he still alive?

No

Was he in movies?

Yes

Anything recent?

",No,-1.9707756042480469
44,"(CNN) -- Dennis Farina, the dapper, mustachioed cop-turned-actor best known for his tough-as-nails work in such TV series as ""Law & Order,"" ""Crime Story,"" and ""Miami Vice,"" has died. He was 69. 

""We are deeply saddened by the loss of a great actor and a wonderful man,"" said his publicist, Lori De Waal, in a statement Monday. ""Dennis Farina was always warmhearted and professional, with a great sense of humor and passion for his profession. He will be greatly missed by his family, friends and colleagues."" 

Farina, who had a long career as a police officer in Chicago, got into acting through director Michael Mann, who used him as a consultant and cast him in his 1981 movie, ""Thief."" That role led to others in such Mann-created shows as ""Miami Vice"" (in which Farina played a mobster) and ""Crime Story"" (in which he starred as Lt. Mike Torello). 

Farina also had roles, generally as either cops or gangsters, in a number of movies, including ""Midnight Run"" (1988), ""Get Shorty"" (1995), ""The Mod Squad"" (1999) and ""Snatch"" (2000). 

In 2004, he joined the cast of the long-running ""Law & Order"" after Jerry Orbach's departure, playing Detective Joe Fontana, a role he reprised on the spinoff ""Trial by Jury."" Fontana was known for flashy clothes and an expensive car, a distinct counterpoint to Orbach's rumpled Lennie Briscoe. 

Farina was on ""Law & Order"" for two years, partnered with Jesse L. Martin's Ed Green. Martin's character became a senior detective after Farina left the show. 



Is someone in showbiz?

Yes.

Whom?

Dennis Farina

What did he do?

Actor

Is he still alive?

No

Was he in movies?

Yes

Anything recent?

No

What happened in the early 80's?

",Farina was cast in a film,-2.562603712081909
45,"(CNN) -- Dennis Farina, the dapper, mustachioed cop-turned-actor best known for his tough-as-nails work in such TV series as ""Law & Order,"" ""Crime Story,"" and ""Miami Vice,"" has died. He was 69. 

""We are deeply saddened by the loss of a great actor and a wonderful man,"" said his publicist, Lori De Waal, in a statement Monday. ""Dennis Farina was always warmhearted and professional, with a great sense of humor and passion for his profession. He will be greatly missed by his family, friends and colleagues."" 

Farina, who had a long career as a police officer in Chicago, got into acting through director Michael Mann, who used him as a consultant and cast him in his 1981 movie, ""Thief."" That role led to others in such Mann-created shows as ""Miami Vice"" (in which Farina played a mobster) and ""Crime Story"" (in which he starred as Lt. Mike Torello). 

Farina also had roles, generally as either cops or gangsters, in a number of movies, including ""Midnight Run"" (1988), ""Get Shorty"" (1995), ""The Mod Squad"" (1999) and ""Snatch"" (2000). 

In 2004, he joined the cast of the long-running ""Law & Order"" after Jerry Orbach's departure, playing Detective Joe Fontana, a role he reprised on the spinoff ""Trial by Jury."" Fontana was known for flashy clothes and an expensive car, a distinct counterpoint to Orbach's rumpled Lennie Briscoe. 

Farina was on ""Law & Order"" for two years, partnered with Jesse L. Martin's Ed Green. Martin's character became a senior detective after Farina left the show. 



Is someone in showbiz?

Yes.

Whom?

Dennis Farina

What did he do?

Actor

Is he still alive?

No

Was he in movies?

Yes

Anything recent?

No

What happened in the early 80's?

Farina was cast in a film

Who cast him?

",Michael Mann,-0.05627715215086937
46,"(CNN) -- Dennis Farina, the dapper, mustachioed cop-turned-actor best known for his tough-as-nails work in such TV series as ""Law & Order,"" ""Crime Story,"" and ""Miami Vice,"" has died. He was 69. 

""We are deeply saddened by the loss of a great actor and a wonderful man,"" said his publicist, Lori De Waal, in a statement Monday. ""Dennis Farina was always warmhearted and professional, with a great sense of humor and passion for his profession. He will be greatly missed by his family, friends and colleagues."" 

Farina, who had a long career as a police officer in Chicago, got into acting through director Michael Mann, who used him as a consultant and cast him in his 1981 movie, ""Thief."" That role led to others in such Mann-created shows as ""Miami Vice"" (in which Farina played a mobster) and ""Crime Story"" (in which he starred as Lt. Mike Torello). 

Farina also had roles, generally as either cops or gangsters, in a number of movies, including ""Midnight Run"" (1988), ""Get Shorty"" (1995), ""The Mod Squad"" (1999) and ""Snatch"" (2000). 

In 2004, he joined the cast of the long-running ""Law & Order"" after Jerry Orbach's departure, playing Detective Joe Fontana, a role he reprised on the spinoff ""Trial by Jury."" Fontana was known for flashy clothes and an expensive car, a distinct counterpoint to Orbach's rumpled Lennie Briscoe. 

Farina was on ""Law & Order"" for two years, partnered with Jesse L. Martin's Ed Green. Martin's character became a senior detective after Farina left the show. 



Is someone in showbiz?

Yes.

Whom?

Dennis Farina

What did he do?

Actor

Is he still alive?

No

Was he in movies?

Yes

Anything recent?

No

What happened in the early 80's?

Farina was cast in a film

Who cast him?

Michael Mann

What was the title of the movie?

","""Thief""",-0.3724876940250397
